Country or Area,Subgroup,Year,Source,Unit,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV Footnotes
Uganda,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.4,1.0
Uganda,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,2.3,2.0
Uganda,Male 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.6,2.0
Uganda,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,20.0,2.0
Uganda,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,47.0,2.0
Uganda,Male 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,28.0,2.0
Uganda,Male 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,47.0,2.0
Ukraine,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,45.0,1.0
Ukraine,Male 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,43.0,1.0
Ukraine,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,39.0,1.0
Ukraine,Male 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,33.0,1.0
Ukraine,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,37.0,1.0
Ukraine,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,48.0,1.0
Ukraine,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.3,1.0
Ukraine,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.4,1.0
Ukraine,Male 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.5,1.0
Ukraine,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,33.0,1.0
Ukraine,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,45.0,1.0
Ukraine,Male 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,28.0,1.0
Ukraine,Male 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,42.0,1.0
United Republic of Tanzania,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,48.0,1.0
United Republic of Tanzania,Male 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,43.0,1.0
United Republic of Tanzania,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,46.0,1.0
United Republic of Tanzania,Male 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,41.0,1.0
United Republic of Tanzania,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,45.0,1.0
United Republic of Tanzania,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,55.0,1.0
United Republic of Tanzania,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.2,1.0
United Republic of Tanzania,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.4,1.0
United Republic of Tanzania,Male 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.7,1.0
United Republic of Tanzania,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,39.0,1.0
United Republic of Tanzania,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,55.0,1.0
United Republic of Tanzania,Male 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,34.0,1.0
United Republic of Tanzania,Male 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,56.0,1.0
Uzbekistan,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,31.0,2.0
Uzbekistan,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,27.0,2.0
Uzbekistan,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,30.0,2.0
Uzbekistan,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,33.0,2.0
Uzbekistan,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.1,2.0
Uzbekistan,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.3,2.0
Uzbekistan,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,25.0,2.0
Uzbekistan,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,33.0,2.0
Vanuatu,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,15.0,1.0
Vanuatu,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,14.0,1.0
Vanuatu,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,13.0,1.0
Vanuatu,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,23.0,1.0
Vanuatu,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.8,1.0
Vanuatu,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,2.7,1.0
Vanuatu,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,9.0,1.0
Vanuatu,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,23.0,1.0
Viet Nam,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,51.0,1.0
Viet Nam,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,51.0,1.0
Viet Nam,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,48.0,1.0
Viet Nam,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,58.0,1.0
Viet Nam,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.2,1.0
Viet Nam,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.8,1.0
Viet Nam,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,38.0,1.0
Viet Nam,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,68.0,1.0
Western and Central Africa,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,21.0,5.0
Western and Central Africa,Male 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,33.0,5.0
Western and Central Africa,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,19.0,5.0
Western and Central Africa,Male 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,28.0,5.0
Western and Central Africa,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,16.0,6.0
Western and Central Africa,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,29.0,6.0
Western and Central Africa,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.8,6.0
Western and Central Africa,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,3.0,6.0
Western and Central Africa,Male 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,2.2,6.0
